id,value,position,expiration,feed_id,created_at,updated_at,completed_at,location_id,group_id
1831466050,19,,,627120,2016-12-08 18:30:16 UTC,2016-12-08 18:30:16 UTC,,,99830
1831466189,19,,,627120,2016-12-08 18:30:17 UTC,2016-12-08 18:30:17 UTC,,,99830
1831466302,19,,,627120,2016-12-08 18:30:19 UTC,2016-12-08 18:30:19 UTC,,,99830
1831466450,19,,,627120,2016-12-08 18:30:20 UTC,2016-12-08 18:30:20 UTC,,,99830
1831466633,19,,,627120,2016-12-08 18:30:21 UTC,2016-12-08 18:30:21 UTC,,,99830
1831467532,19,,,627120,2016-12-08 18:30:30 UTC,2016-12-08 18:30:30 UTC,,,99830
1831466769,19,,,627120,2016-12-08 18:30:22 UTC,2016-12-08 18:30:22 UTC,,,99830
1831466878,20,,,627120,2016-12-08 18:30:24 UTC,2016-12-08 18:30:24 UTC,,,99830
1831467050,19,,,627120,2016-12-08 18:30:25 UTC,2016-12-08 18:30:25 UTC,,,99830
1831467410,19,,,627120,2016-12-08 18:30:29 UTC,2016-12-08 18:30:29 UTC,,,99830
1831467682,20,,,627120,2016-12-08 18:30:31 UTC,2016-12-08 18:30:31 UTC,,,99830
1831467813,19,,,627120,2016-12-08 18:30:32 UTC,2016-12-08 18:30:32 UTC,,,99830
1831467921,19,,,627120,2016-12-08 18:30:34 UTC,2016-12-08 18:30:34 UTC,,,99830
1831468031,20,,,627120,2016-12-08 18:30:35 UTC,2016-12-08 18:30:35 UTC,,,99830
1831468298,19,,,627120,2016-12-08 18:30:37 UTC,2016-12-08 18:30:37 UTC,,,99830
1831468390,19,,,627120,2016-12-08 18:30:39 UTC,2016-12-08 18:30:39 UTC,,,99830
1831468494,19,,,627120,2016-12-08 18:30:40 UTC,2016-12-08 18:30:40 UTC,,,99830
1831469089,19,,,627120,2016-12-08 18:30:45 UTC,2016-12-08 18:30:45 UTC,,,99830
1831468639,19,,,627120,2016-12-08 18:30:41 UTC,2016-12-08 18:30:41 UTC,,,99830
1831468792,20,,,627120,2016-12-08 18:30:42 UTC,2016-12-08 18:30:42 UTC,,,99830
1831468964,19,,,627120,2016-12-08 18:30:44 UTC,2016-12-08 18:30:44 UTC,,,99830
1831469227,20,,,627120,2016-12-08 18:30:46 UTC,2016-12-08 18:30:46 UTC,,,99830
1831469368,20,,,627120,2016-12-08 18:30:47 UTC,2016-12-08 18:30:47 UTC,,,99830
1831469502,19,,,627120,2016-12-08 18:30:49 UTC,2016-12-08 18:30:49 UTC,,,99830
1831469603,20,,,627120,2016-12-08 18:30:50 UTC,2016-12-08 18:30:50 UTC,,,99830
1831469754,19,,,627120,2016-12-08 18:30:51 UTC,2016-12-08 18:30:51 UTC,,,99830
1831469880,19,,,627120,2016-12-08 18:30:52 UTC,2016-12-08 18:30:52 UTC,,,99830
1831470043,19,,,627120,2016-12-08 18:30:54 UTC,2016-12-08 18:30:54 UTC,,,99830
1831461342,14,,,627120,2016-12-08 18:29:34 UTC,2016-12-08 18:29:34 UTC,,,99830
1831461473,14,,,627120,2016-12-08 18:29:35 UTC,2016-12-08 18:29:35 UTC,,,99830
1831461602,14,,,627120,2016-12-08 18:29:37 UTC,2016-12-08 18:29:37 UTC,,,99830
1831461718,14,,,627120,2016-12-08 18:29:38 UTC,2016-12-08 18:29:38 UTC,,,99830
1831461853,14,,,627120,2016-12-08 18:29:39 UTC,2016-12-08 18:29:39 UTC,,,99830
1831461976,14,,,627120,2016-12-08 18:29:40 UTC,2016-12-08 18:29:40 UTC,,,99830
1831462124,14,,,627120,2016-12-08 18:29:42 UTC,2016-12-08 18:29:42 UTC,,,99830
1831462303,14,,,627120,2016-12-08 18:29:43 UTC,2016-12-08 18:29:43 UTC,,,99830
1831462432,14,,,627120,2016-12-08 18:29:44 UTC,2016-12-08 18:29:44 UTC,,,99830
1831462547,14,,,627120,2016-12-08 18:29:46 UTC,2016-12-08 18:29:46 UTC,,,99830
1831462776,14,,,627120,2016-12-08 18:29:47 UTC,2016-12-08 18:29:48 UTC,,,99830
1831462819,14,,,627120,2016-12-08 18:29:48 UTC,2016-12-08 18:29:48 UTC,,,99830
1831462969,14,,,627120,2016-12-08 18:29:49 UTC,2016-12-08 18:29:49 UTC,,,99830
1831463117,13,,,627120,2016-12-08 18:29:51 UTC,2016-12-08 18:29:51 UTC,,,99830
1831463255,9,,,627120,2016-12-08 18:29:52 UTC,2016-12-08 18:29:52 UTC,,,99830
1831463388,21,,,627120,2016-12-08 18:29:53 UTC,2016-12-08 18:29:53 UTC,,,99830
1831463531,19,,,627120,2016-12-08 18:29:55 UTC,2016-12-08 18:29:55 UTC,,,99830
1831463684,19,,,627120,2016-12-08 18:29:56 UTC,2016-12-08 18:29:56 UTC,,,99830
1831463794,19,,,627120,2016-12-08 18:29:57 UTC,2016-12-08 18:29:57 UTC,,,99830
1831463929,19,,,627120,2016-12-08 18:29:58 UTC,2016-12-08 18:29:58 UTC,,,99830
1831464107,19,,,627120,2016-12-08 18:30:00 UTC,2016-12-08 18:30:00 UTC,,,99830
